                   d	                   z	                   d	                   z
               [ m ]	               [ m ]	               [ m ]	               [ m ]
      0,012311803195	      0,000012528748	      0,012302717640	      0,000006731780
      0,012340171406	      0,000012536068	      0,012331064916	      0,000006671410
      0,012368539616	      0,000012522473	      0,012359412191	      0,000006587177
      0,012396907826	      0,000012515672	      0,012387759467	      0,000006487049
      0,012425276036	      0,000012490998	      0,012416106743	      0,000006403421
      0,012453644246	      0,000012433313	      0,012444454018	      0,000006333300
      0,012482012456	      0,000012339442	      0,012472801294	      0,000006280136
      0,012510380666	      0,000012181091	      0,012501148570	      0,000006250329
      0,012538748876	      0,000012000891	      0,012529495845	      0,000006220074
      0,012567117087	      0,000011844967	      0,012557843121	      0,000006173234
      0,012595485297	      0,000011721173	      0,012586190397	      0,000006101407
      0,012623853507	      0,000011654343	      0,012614537672	      0,000006017687
      0,012652221717	      0,000011651321	      0,012642884948	      0,000005947088
      0,012680589927	      0,000011687471	      0,012671232224	      0,000005906031
      0,012708958137	      0,000011775726	      0,012699579499	      0,000005925841
      0,012737326347	      0,000011891021	      0,012727926775	      0,000005975462
      0,012765694557	      0,000012012978	      0,012756274051	      0,000006016764
      0,012794062768	      0,000012124085	      0,012784621326	      0,000006024292
      0,012822430978	      0,000012191421	      0,012812968602	      0,000005992202
      0,012850799188	      0,000012189040	      0,012841315878	      0,000005939872
      0,012879167398	      0,000012133113	      0,012869663153	      0,000005885893
      0,012907535608	      0,000012029979	      0,012898010429	      0,000005855404
      0,012935903818	      0,000011910091	      0,012926357705	      0,000005845376
      0,012964272028	      0,000011809900	      0,012954704980	      0,000005843879
      0,012992640238	      0,000011753419	      0,012983052256	      0,000005848353
      0,013021008449	      0,000011755630	      0,013011399532	      0,000005835616
      0,013049376659	      0,000011818309	      0,013039746807	      0,000005810671
      0,013077744869	      0,000011919473	      0,013068094083	      0,000005778503
      0,013106113079	      0,000012037619	      0,013096441359	      0,000005743901
      0,013134481289	      0,000012144752	      0,013124788634	      0,000005711460
      0,013162849499	      0,000012214059	      0,013153135910	      0,000005692564
      0,013191217709	      0,000012244827	      0,013181483186	      0,000005691092
      0,013219585919	      0,000012243712	      0,013209830461	      0,000005693281
      0,013247954130	      0,000012242265	      0,013238177737	      0,000005693749
      0,013276322340	      0,000012284437	      0,013266525013	      0,000005666900
      0,013304690550	      0,000012396048	      0,013294872288	      0,000005595719
      0,013333058760	      0,000012573570	      0,013323219564	      0,000005465886
      0,013361426970	      0,000012790282	      0,013351566840	      0,000005274880
      0,013389795180	      0,000013020671	      0,013379914115	      0,000005043848
      0,013418163390	      0,000013233004	      0,013408261391	      0,000004825230
      0,013446531600	      0,000013437153	      0,013436608667	      0,000004667940
      0,013474899811	      0,000013624256	      0,013464955942	      0,000004606238
      0,013503268021	      0,000013786503	      0,013493303218	      0,000004670713
      0,013531636231	      0,000013912513	      0,013521650494	      0,000004817227
      0,013560004441	      0,000013970026	      0,013549997769	      0,000004982304
      0,013588372651	      0,000013952647	      0,013578345045	      0,000005118902
      0,013616740861	      0,000013889280	      0,013606692321	      0,000005161705
      0,013645109071	      0,000013807485	      0,013635039596	      0,000005108105
      0,013673477282	      0,000013730307	      0,013663386872	      0,000004985223
      0,013701845492	      0,000013674313	      0,013691734148	      0,000004819959
      0,013730213702	      0,000013639539	      0,013720081423	      0,000004672516
      0,013758581912	      0,000013631860	      0,013748428699	      0,000004589919
      0,013786950122	      0,000013647387	      0,013776775975	      0,000004562946
      0,013815318332	      0,000013668516	      0,013805123250	      0,000004581430
      0,013843686542	      0,000013689019	      0,013833470526	      0,000004643900
      0,013872054752	      0,000013686836	      0,013861817802	      0,000004712484
      0,013900422963	      0,000013625315	      0,013890165077	      0,000004781708
      0,013928791173	      0,000013448812	      0,013918512353	      0,000004870297
      0,013957159383	      0,000013069792	      0,013946859629	      0,000004978478
      0,013985527593	      0,000012360194	      0,013975206904	      0,000005116114
      0,014013895803	      0,000011114963	      0,014003554180	      0,000005285621
      0,014042264013	      0,000009309205	      0,014031901456	      0,000005450497
      0,014070632223	      0,000007006737	      0,014060248731	      0,000005626312
      0,014099000433	      0,000004452239	      0,014088596007	      0,000005843844
      0,014127368644	      0,000002136839	                    	                    
      0,014155736854	      0,000000663388	                    	                    
      0,014184105064	      0,000000115008	                    	                    
